-6.359501928091049194e-02	-9.164769202470779419e-02	1.333011984825134277e-01	-1.417592763900756836e-01	-3.937973678112030029e-01	-6.054871901869773865e-02	1.730522215366363525e-01	1.022890880703926086e-01	1.942154169082641602e-01	-1.753717660903930664e-01	-1.995194703340530396e-01	2.168555855751037598e-01	1.025726348161697388e-01	9.618765115737915039e-02	-1.589816808700561523e-01	1.230709850788116455e-01	1.174222771078348160e-02	1.815461516380310059e-01	3.650937229394912720e-02	-3.127758204936981201e-02	-1.158800721168518066e-01	8.473242074251174927e-02	-1.382068693637847900e-01	4.783113673329353333e-02	1.129695698618888855e-01	-2.156881429255008698e-02	-1.451672464609146118e-01	-4.576674997806549072e-01	-1.564362049102783203e-01	-3.392901718616485596e-01	-2.094420939683914185e-01	2.265077382326126099e-01	7.006456702947616577e-02	-1.221490278840065002e-01	3.886878490447998047e-02	-4.228004440665245056e-02	3.430576249957084656e-02	3.982773795723915100e-02	-1.069085299968719482e-02	-1.063073575496673584e-01	-1.058430448174476624e-01	-2.383292615413665771e-01	-9.676726162433624268e-02	-1.552450954914093018e-01	-1.903942972421646118e-01	-1.065753586590290070e-02	-6.781094521284103394e-02	-6.836885213851928711e-02	2.129243165254592896e-01	4.134427383542060852e-02	4.819451645016670227e-02	8.447156101465225220e-02	-1.002692505717277527e-01	-1.949840635061264038e-01	-3.345867991447448730e-01	1.504481583833694458e-01	1.318367272615432739e-01	2.502771914005279541e-01	1.267033964395523071e-01	1.254044473171234131e-01	-2.972443215548992157e-02	-1.961571574211120605e-01	3.274810910224914551e-01	-7.407676428556442261e-02	-2.942807078361511230e-01	2.650353014469146729e-01	2.155885994434356689e-01	3.868691623210906982e-02	5.738341435790061951e-02	-1.829194277524948120e-02	-7.391232252120971680e-02	-1.301274448633193970e-02	-2.272110134363174438e-01	-2.437548711895942688e-02	1.695444434881210327e-01	1.224959865212440491e-01	-7.078488171100616455e-02	2.870945818722248077e-02	7.558957487344741821e-02	3.838234581053256989e-03	-1.010351106524467468e-01	2.349889427423477173e-01	6.522449105978012085e-02	-2.986025996506214142e-02	3.047142028808593750e-01	-3.940925747156143188e-02	-4.403273165225982666e-01	1.768210381269454956e-01	9.808178991079330444e-02	-4.285420775413513184e-01	2.410556972026824951e-01	-1.830685138702392578e-01	3.855468332767486572e-01	-1.562735587358474731e-01	-7.993907481431961060e-02	9.056085348129272461e-02	2.147634774446487427e-01	2.526429109275341034e-02	-5.999867320060729980e-01	-2.381940372288227081e-02
-2.633515372872352600e-02	-4.252216964960098267e-02	5.748727545142173767e-02	-6.416621804237365723e-02	-1.773737668991088867e-01	-2.378325909376144409e-02	7.636183500289916992e-02	4.007494449615478516e-02	9.068769961595535278e-02	-7.808417826890945435e-02	-9.214615076780319214e-02	9.413308650255203247e-02	5.007891729474067688e-02	4.424995556473731995e-02	-7.118143886327743530e-02	4.942524433135986328e-02	4.915501456707715988e-03	8.410315960645675659e-02	1.396046206355094910e-02	-1.311073638498783112e-02	-4.968771710991859436e-02	3.684239834547042847e-02	-6.026522070169448853e-02	1.993763260543346405e-02	5.554689094424247742e-02	-8.168592117726802826e-03	-6.380606442689895630e-02	-2.074586153030395508e-01	-6.344465166330337524e-02	-1.538150906562805176e-01	-8.953715115785598755e-02	1.005686670541763306e-01	3.530795127153396606e-02	-5.302570387721061707e-02	1.330041978508234024e-02	-1.818534359335899353e-02	1.736974157392978668e-02	1.429337635636329651e-02	-3.314548870548605919e-03	-4.740095138549804688e-02	-4.789024218916893005e-02	-1.088231950998306274e-01	-4.249241203069686890e-02	-6.782665848731994629e-02	-8.395644277334213257e-02	-2.774498425424098969e-03	-3.499804437160491943e-02	-3.385420516133308411e-02	9.519927948713302612e-02	1.473689824342727661e-02	2.773179858922958374e-02	3.922873735427856445e-02	-4.238190501928329468e-02	-8.373425155878067017e-02	-1.491788029670715332e-01	6.805834174156188965e-02	6.027420982718467712e-02	1.091484278440475464e-01	5.140643939375877380e-02	5.594274401664733887e-02	-1.005401927977800369e-02	-8.217991888523101807e-02	1.442332565784454346e-01	-3.660660982131958008e-02	-1.256507188081741333e-01	1.161472499370574951e-01	9.902428835630416870e-02	1.476562488824129105e-02	2.281783148646354675e-02	-9.599554352462291718e-03	-3.142198175191879272e-02	-6.751028704456984997e-04	-9.938121587038040161e-02	-8.645276539027690887e-03	7.366616278886795044e-02	5.760228633880615234e-02	-2.450671605765819550e-02	1.260668784379959106e-02	3.584211319684982300e-02	8.791274158284068108e-04	-4.583716392517089844e-02	1.061648949980735779e-01	3.062215819954872131e-02	-1.671918667852878571e-02	1.312053799629211426e-01	-2.216071076691150665e-02	-1.969848126173019409e-01	8.172807097434997559e-02	4.259400069713592529e-02	-1.870285272598266602e-01	1.098758876323699951e-01	-8.363991230726242065e-02	1.758860200643539429e-01	-6.770724803209304810e-02	-3.547233715653419495e-02	3.387089073657989502e-02	9.619214385747909546e-02	9.289883077144622803e-03	-2.616054415702819824e-01	-5.903036333620548248e-03
-5.809442326426506042e-02	-8.252036571502685547e-02	1.179685592651367188e-01	-1.237501353025436401e-01	-3.540498614311218262e-01	-5.431561917066574097e-02	1.572941094636917114e-01	8.682177960872650146e-02	1.726045310497283936e-01	-1.584797203540802002e-01	-1.810130476951599121e-01	2.022290080785751343e-01	9.610652923583984375e-02	8.657391369342803955e-02	-1.370200514793395996e-01	1.120859757065773010e-01	1.482985261827707291e-02	1.673063635826110840e-01	4.110588878393173218e-02	-3.377236425876617432e-02	-1.070248335599899292e-01	7.520730048418045044e-02	-1.225515231490135193e-01	4.097924008965492249e-02	1.047523990273475647e-01	-1.406390592455863953e-02	-1.276558488607406616e-01	-4.188074469566345215e-01	-1.374659389257431030e-01	-3.074932396411895752e-01	-1.913117021322250366e-01	2.070616483688354492e-01	6.273675709962844849e-02	-1.096019744873046875e-01	3.492477908730506897e-02	-3.565715253353118896e-02	2.679396793246269226e-02	3.716284781694412231e-02	-7.299451623111963272e-03	-8.587699383497238159e-02	-9.730424731969833374e-02	-2.102142572402954102e-01	-8.390151709318161011e-02	-1.322223544120788574e-01	-1.773058921098709106e-01	-7.579396944493055344e-03	-6.361646950244903564e-02	-6.405632942914962769e-02	1.861830949783325195e-01	4.099831730127334595e-02	5.185423418879508972e-02	6.731355190277099609e-02	-8.976817131042480469e-02	-1.732295453548431396e-01	-3.038043081760406494e-01	1.390160769224166870e-01	1.234893500804901123e-01	2.275014221668243408e-01	1.145394369959831238e-01	1.116500943899154663e-01	-3.080938197672367096e-02	-1.775814443826675415e-01	3.034794330596923828e-01	-6.171204894781112671e-02	-2.604642510414123535e-01	2.329326868057250977e-01	1.873372048139572144e-01	3.581348061561584473e-02	4.705936089158058167e-02	-1.565397903323173523e-02	-7.154004275798797607e-02	-7.451396901160478592e-03	-2.057656645774841309e-01	-2.010049484670162201e-02	1.556665599346160889e-01	1.128385514020919800e-01	-6.179505959153175354e-02	2.174624800682067871e-02	6.274004280567169189e-02	7.435810286551713943e-03	-9.077228605747222900e-02	2.141877859830856323e-01	5.691741034388542175e-02	-3.116851858794689178e-02	2.797783911228179932e-01	-3.420648351311683655e-02	-3.938577473163604736e-01	1.516440808773040771e-01	8.553396165370941162e-02	-3.868067264556884766e-01	2.158857882022857666e-01	-1.702683568000793457e-01	3.447497487068176270e-01	-1.361201554536819458e-01	-7.520525902509689331e-02	7.385077327489852905e-02	1.907611042261123657e-01	2.439535781741142273e-02	-5.362084507942199707e-01	-2.342801913619041443e-02
-1.011668331921100616e-02	-5.297488998621702194e-03	9.671898558735847473e-03	-9.015940129756927490e-03	-3.707296028733253479e-02	-1.755266683176159859e-03	1.758105494081974030e-02	9.183747693896293640e-03	1.687695086002349854e-02	-1.949026249349117279e-02	-1.899293437600135803e-02	1.768760755658149719e-02	7.646264042705297470e-03	4.788880702108144760e-03	-1.128767244517803192e-02	8.087528869509696960e-03	4.320614607422612607e-05	2.064328454434871674e-02	-1.083660987205803394e-03	-4.862728528678417206e-03	-6.397746969014406204e-03	1.155579276382923126e-02	-1.591236889362335205e-02	7.728441152721643448e-03	8.436840958893299103e-03	-1.577261136844754219e-03	-1.214057113975286484e-02	-4.472259804606437683e-02	-1.397692877799272537e-02	-3.485783562064170837e-02	-1.741394028067588806e-02	2.644198015332221985e-02	4.788190592080354691e-03	-1.487061474472284317e-02	7.328623905777931213e-03	-3.130825469270348549e-03	-7.772181415930390358e-04	3.986589144915342331e-03	-1.290669199079275131e-03	-8.875142782926559448e-03	-1.398674119263887405e-02	-2.671316079795360565e-02	-3.904168261215090752e-03	-1.727856695652008057e-02	-1.413726434111595154e-02	2.980743767693638802e-03	-1.085842121392488480e-02	-2.044327557086944580e-03	2.016481012105941772e-02	8.375802077353000641e-03	2.942170831374824047e-04	9.062957949936389923e-03	-8.658375591039657593e-03	-1.641489565372467041e-02	-2.900693751871585846e-02	1.798738911747932434e-02	1.416173204779624939e-02	2.219671756029129028e-02	7.483053952455520630e-03	1.117191743105649948e-02	-6.939830258488655090e-03	-2.302593737840652466e-02	2.978522144258022308e-02	-3.334026318043470383e-03	-3.257623314857482910e-02	2.166160754859447479e-02	1.815704070031642914e-02	6.477276328951120377e-03	9.463235735893249512e-03	-1.425676397047936916e-03	-6.999690085649490356e-03	-2.961049322038888931e-03	-1.898500323295593262e-02	3.941711038351058960e-04	1.445620041340589523e-02	1.579082384705543518e-02	-2.931600669398903847e-03	2.827860007528215647e-04	1.092785969376564026e-02	3.708802978508174419e-04	-1.074023731052875519e-02	2.692502737045288086e-02	1.080928184092044830e-02	-5.436013452708721161e-03	3.184327483177185059e-02	9.961671894416213036e-04	-3.820618987083435059e-02	1.741044037044048309e-02	1.148501876741647720e-02	-4.574781283736228943e-02	2.157940156757831573e-02	-2.099780924618244171e-02	4.001452028751373291e-02	-1.128394529223442078e-02	-5.810321308672428131e-03	1.308496203273534775e-02	1.929423213005065918e-02	5.779776256531476974e-03	-5.644493177533149719e-02	-6.824747193604707718e-03
-8.565835654735565186e-02	-1.206053718924522400e-01	1.732270270586013794e-01	-1.788646131753921509e-01	-5.221478343009948730e-01	-7.283390313386917114e-02	2.330698966979980469e-01	1.318718641996383667e-01	2.583451271057128906e-01	-2.382072061300277710e-01	-2.704362869262695312e-01	2.962955236434936523e-01	1.341000348329544067e-01	1.286531537771224976e-01	-2.112378478050231934e-01	1.666293293237686157e-01	2.160523831844329834e-02	2.492401152849197388e-01	5.834227427840232849e-02	-4.944057017564773560e-02	-1.589188426733016968e-01	1.091774329543113708e-01	-1.789858192205429077e-01	6.475625932216644287e-02	1.558281183242797852e-01	-2.559865452349185944e-02	-1.968495994806289673e-01	-6.234031319618225098e-01	-2.055688202381134033e-01	-4.560176134109497070e-01	-2.839441001415252686e-01	3.091599941253662109e-01	9.649729728698730469e-02	-1.634471565485000610e-01	5.413593724370002747e-02	-5.321482941508293152e-02	4.512109979987144470e-02	5.470515415072441101e-02	-1.352641172707080841e-02	-1.329301446676254272e-01	-1.444358229637145996e-01	-3.113442361354827881e-01	-1.204658672213554382e-01	-2.082450240850448608e-01	-2.597260177135467529e-01	-1.001193933188915253e-02	-9.457480907440185547e-02	-8.809919655323028564e-02	2.834692001342773438e-01	5.671916157007217407e-02	6.651426106691360474e-02	1.089524403214454651e-01	-1.357857882976531982e-01	-2.626411914825439453e-01	-4.493979215621948242e-01	2.011477351188659668e-01	1.757929772138595581e-01	3.428167104721069336e-01	1.678795963525772095e-01	1.648769080638885498e-01	-4.620555043220520020e-02	-2.656300067901611328e-01	4.450017809867858887e-01	-1.006458699703216553e-01	-3.929656744003295898e-01	3.526397347450256348e-01	2.819700539112091064e-01	5.341490358114242554e-02	7.685910165309906006e-02	-2.498698420822620392e-02	-1.059972792863845825e-01	-2.105922065675258636e-02	-3.138111233711242676e-01	-3.252057358622550964e-02	2.239251583814620972e-01	1.650234758853912354e-01	-8.519321680068969727e-02	3.837230429053306580e-02	1.004747077822685242e-01	5.971058271825313568e-03	-1.374409943819046021e-01	3.185786008834838867e-01	8.317968249320983887e-02	-4.512886330485343933e-02	4.155713021755218506e-01	-5.459743738174438477e-02	-5.980455279350280762e-01	2.296022772789001465e-01	1.236253827810287476e-01	-5.761917233467102051e-01	3.245497345924377441e-01	-2.518011033535003662e-01	5.198653340339660645e-01	-2.035474777221679688e-01	-1.122040003538131714e-01	1.116359457373619080e-01	2.881167829036712646e-01	4.033588245511054993e-02	-8.062739372253417969e-01	-2.756183594465255737e-02
-5.002791527658700943e-03	-1.043690461665391922e-02	1.517451740801334381e-02	-9.511576965451240540e-03	-4.297724738717079163e-02	-2.840980654582381248e-03	1.301522739231586456e-02	6.191106513142585754e-03	2.037242427468299866e-02	-2.118386887013912201e-02	-2.516401372849941254e-02	2.278055623173713684e-02	1.383886206895112991e-02	1.263577491044998169e-02	-1.597397029399871826e-02	1.544461771845817566e-02	-1.754339202307164669e-03	1.770254969596862793e-02	3.363057738170027733e-03	-2.948036883026361465e-03	-1.275774184614419937e-02	6.655621808022260666e-03	-1.409573294222354889e-02	1.257232041098177433e-03	1.612253487110137939e-02	-3.437764011323451996e-03	-1.545112393796443939e-02	-4.947150871157646179e-02	-1.318960823118686676e-02	-2.997212298214435577e-02	-2.131786756217479706e-02	2.522153779864311218e-02	3.725115442648530006e-03	-1.267027668654918671e-02	5.164672038517892361e-04	2.096713287755846977e-04	-8.037275401875376701e-04	-5.706177907995879650e-04	-4.561829846352338791e-03	-1.008908730000257492e-02	-7.133136037737131119e-03	-2.544951997697353363e-02	-6.018853280693292618e-03	-1.743924431502819061e-02	-2.363528870046138763e-02	3.898584109265357256e-04	-1.089310366660356522e-02	-1.180477719753980637e-02	2.508522383868694305e-02	3.220733720809221268e-03	4.335941746830940247e-03	1.178838033229112625e-02	-9.144247509539127350e-03	-1.689474284648895264e-02	-3.556546941399574280e-02	1.170827262103557587e-02	1.221755798906087875e-02	2.281112968921661377e-02	1.186371315270662308e-02	1.508420426398515701e-02	-3.934763837605714798e-03	-2.468506991863250732e-02	3.591081872582435608e-02	-9.111441671848297119e-03	-3.311579301953315735e-02	2.851635031402111053e-02	1.767355762422084808e-02	3.972166217863559723e-03	7.860335521399974823e-03	-3.664215095341205597e-03	-4.283557645976543427e-03	3.428521798923611641e-03	-2.751824073493480682e-02	-6.614907761104404926e-04	1.240219268947839737e-02	1.291013415902853012e-02	-1.671710866503417492e-03	-7.945320103317499161e-04	3.314445726573467255e-03	3.835178678855299950e-03	-1.150001399219036102e-02	2.487424015998840332e-02	7.013440597802400589e-03	-3.739330451935529709e-03	2.862881124019622803e-02	6.506158970296382904e-04	-4.317419603466987610e-02	1.335335336625576019e-02	8.653369732201099396e-03	-4.483254253864288330e-02	2.744813635945320129e-02	-1.556157879531383514e-02	3.659860789775848389e-02	-1.906305365264415741e-02	-6.528641097247600555e-03	8.138050325214862823e-03	2.399445325136184692e-02	3.175043268129229546e-03	-6.069735810160636902e-02	2.287500072270631790e-03
-5.158757045865058899e-02	-7.348912954330444336e-02	9.825859963893890381e-02	-1.040284484624862671e-01	-3.007661402225494385e-01	-4.858390614390373230e-02	1.365919262170791626e-01	7.240601629018783569e-02	1.475267261266708374e-01	-1.336745023727416992e-01	-1.557318121194839478e-01	1.641949713230133057e-01	8.170529454946517944e-02	7.761196792125701904e-02	-1.213738471269607544e-01	9.633158147335052490e-02	1.493741944432258606e-02	1.370978504419326782e-01	2.975541166961193085e-02	-2.552452497184276581e-02	-9.217690676450729370e-02	6.213749572634696960e-02	-1.058893501758575439e-01	3.978232666850090027e-02	9.050240367650985718e-02	-1.719344593584537506e-02	-1.116781458258628845e-01	-3.571740984916687012e-01	-1.164223775267601013e-01	-2.582257688045501709e-01	-1.581131964921951294e-01	1.729523092508316040e-01	5.741705745458602905e-02	-9.525176137685775757e-02	2.965380996465682983e-02	-2.797334827482700348e-02	3.054335713386535645e-02	3.353290259838104248e-02	-6.985563784837722778e-03	-8.485496789216995239e-02	-8.295056223869323730e-02	-1.841657459735870361e-01	-7.453393191099166870e-02	-1.148894876241683960e-01	-1.493696272373199463e-01	-9.420895017683506012e-03	-5.562072247266769409e-02	-5.876410007476806641e-02	1.611913293600082397e-01	2.484785206615924835e-02	4.309214651584625244e-02	6.429028511047363281e-02	-8.069696277379989624e-02	-1.446854919195175171e-01	-2.607643604278564453e-01	1.204839944839477539e-01	9.992405027151107788e-02	1.929412037134170532e-01	9.948734194040298462e-02	9.372910857200622559e-02	-2.677255682647228241e-02	-1.510858982801437378e-01	2.573642730712890625e-01	-5.570725724101066589e-02	-2.242319434881210327e-01	1.972704976797103882e-01	1.665976941585540771e-01	2.887029945850372314e-02	3.924619778990745544e-02	-2.113074436783790588e-02	-6.076771393418312073e-02	-1.269634626805782318e-02	-1.754745244979858398e-01	-2.345921657979488373e-02	1.264008581638336182e-01	9.847690910100936890e-02	-4.938237741589546204e-02	2.027776092290878296e-02	5.518431961536407471e-02	2.644984517246484756e-03	-7.493150979280471802e-02	1.768180280923843384e-01	5.045259371399879456e-02	-2.372891828417778015e-02	2.385106980800628662e-01	-2.652708627283573151e-02	-3.386781811714172363e-01	1.273261606693267822e-01	7.643760740756988525e-02	-3.357604742050170898e-01	1.920713335275650024e-01	-1.508666574954986572e-01	2.952333688735961914e-01	-1.180520430207252502e-01	-6.548642367124557495e-02	7.242749631404876709e-02	1.680661439895629883e-01	2.054738253355026245e-02	-4.651677906513214111e-01	-1.467384863644838333e-02
-1.311011314392089844e-01	-1.706745177507400513e-01	2.446743100881576538e-01	-2.613555192947387695e-01	-7.562727928161621094e-01	-1.098844632506370544e-01	3.297648727893829346e-01	1.923534870147705078e-01	3.758732974529266357e-01	-3.410837948322296143e-01	-3.839507102966308594e-01	4.300369322299957275e-01	1.983755230903625488e-01	1.899336576461791992e-01	-3.062430620193481445e-01	2.350318133831024170e-01	2.620561979711055756e-02	3.516293168067932129e-01	8.428150415420532227e-02	-6.892091780900955200e-02	-2.241473048925399780e-01	1.561722755432128906e-01	-2.627059519290924072e-01	9.166242182254791260e-02	2.242730110883712769e-01	-4.024198278784751892e-02	-2.709916532039642334e-01	-8.811928629875183105e-01	-2.935802936553955078e-01	-6.462008953094482422e-01	-4.042177498340606689e-01	4.425620138645172119e-01	1.380428075790405273e-01	-2.440111637115478516e-01	8.452411741018295288e-02	-8.009193092584609985e-02	6.600205600261688232e-02	7.697610557079315186e-02	-1.440825406461954117e-02	-1.902811527252197266e-01	-2.106551080942153931e-01	-4.542323350906372070e-01	-1.763977259397506714e-01	-2.923373579978942871e-01	-3.679789602756500244e-01	-1.376061979681253433e-02	-1.352285295724868774e-01	-1.363062560558319092e-01	4.016767740249633789e-01	8.407674729824066162e-02	9.969498217105865479e-02	1.473543792963027954e-01	-1.936948597431182861e-01	-3.687243461608886719e-01	-6.525432467460632324e-01	2.957189679145812988e-01	2.587574720382690430e-01	4.897398352622985840e-01	2.422112822532653809e-01	2.348667234182357788e-01	-5.988811329007148743e-02	-3.790912926197052002e-01	6.406970024108886719e-01	-1.408603638410568237e-01	-5.601600408554077148e-01	5.019417405128479004e-01	4.095010459423065186e-01	6.613714993000030518e-02	1.070387735962867737e-01	-4.079669341444969177e-02	-1.489515006542205811e-01	-2.819152921438217163e-02	-4.466747343540191650e-01	-4.642818868160247803e-02	3.217929303646087646e-01	2.383540719747543335e-01	-1.328689008951187134e-01	4.618829861283302307e-02	1.466496139764785767e-01	1.350828260183334351e-02	-1.978624314069747925e-01	4.520890116691589355e-01	1.226065158843994141e-01	-5.302035808563232422e-02	5.858846306800842285e-01	-7.461675256490707397e-02	-8.485490679740905762e-01	3.363788127899169922e-01	1.850453615188598633e-01	-8.283346891403198242e-01	4.680283665657043457e-01	-3.608822822570800781e-01	7.441449165344238281e-01	-2.940513789653778076e-01	-1.625022143125534058e-01	1.629793047904968262e-01	4.127187430858612061e-01	5.055421218276023865e-02	-1.152999520301818848e+00	-4.449018090963363647e-02
-6.389548070728778839e-03	-8.212419226765632629e-03	1.140031777322292328e-02	-1.955283060669898987e-02	-4.135614633560180664e-02	-5.345413926988840103e-03	1.507081743329763412e-02	7.505957968533039093e-03	1.871648244559764862e-02	-1.974667422473430634e-02	-2.027465403079986572e-02	2.033452503383159637e-02	1.000173110514879227e-02	1.403389312326908112e-02	-1.340407039970159531e-02	8.624060079455375671e-03	9.655975009081885219e-05	2.396861650049686432e-02	8.755583316087722778e-03	-6.424303632229566574e-03	-1.425675116479396820e-02	1.089143659919500351e-02	-1.627999357879161835e-02	8.985370397567749023e-03	1.693978719413280487e-02	-2.307385671883821487e-03	-1.208157092332839966e-02	-4.914957657456398010e-02	-1.291362103074789047e-02	-3.378373384475708008e-02	-2.704934962093830109e-02	2.699257619678974152e-02	6.831327918916940689e-03	-1.612374000251293182e-02	4.538589622825384140e-03	-5.453781224787235260e-03	6.084723398089408875e-03	6.546996999531984329e-03	-4.405261948704719543e-03	-1.501748710870742798e-02	-1.648387126624584198e-02	-2.243983559310436249e-02	-1.051041204482316971e-02	-1.965076848864555359e-02	-2.208547107875347137e-02	-2.952191978693008423e-03	-5.829398054629564285e-03	-9.335286915302276611e-03	2.248924039304256439e-02	1.187044661492109299e-03	7.473379373550415039e-03	7.029647473245859146e-03	-7.299476303160190582e-03	-2.278408966958522797e-02	-3.374570980668067932e-02	2.020734734833240509e-02	1.688024401664733887e-02	2.293133363127708435e-02	1.258570700883865356e-02	1.202666666358709335e-02	-8.494068169966340065e-04	-2.288479171693325043e-02	3.281344845890998840e-02	-1.066207326948642731e-02	-3.411391004920005798e-02	3.004040569067001343e-02	1.966468244791030884e-02	-6.262547685764729977e-04	7.770597469061613083e-03	-4.477706737816333771e-03	-1.194400619715452194e-02	-5.042207427322864532e-03	-2.213329449295997620e-02	-3.813098883256316185e-03	1.805821806192398071e-02	1.439040899276733398e-02	-5.480250343680381775e-03	9.419574053026735783e-04	9.027112275362014771e-03	2.171515719965100288e-03	-1.110110059380531311e-02	2.394190803170204163e-02	1.189411897212266922e-02	-6.001018453389406204e-03	3.158002346754074097e-02	-1.024332945235073566e-03	-4.658852145075798035e-02	1.516525167971849442e-02	5.439038854092359543e-03	-4.201710224151611328e-02	2.648937888443470001e-02	-1.680583879351615906e-02	3.994541242718696594e-02	-1.770298741757869720e-02	-9.084419347345829010e-03	1.431753393262624741e-02	1.960434019565582275e-02	3.296138951554894447e-03	-6.233650818467140198e-02	1.123112378991208971e-04
-9.288907051086425781e-02	-1.171421334147453308e-01	1.798915416002273560e-01	-1.898394972085952759e-01	-5.391129851341247559e-01	-8.139155805110931396e-02	2.350062131881713867e-01	1.363475769758224487e-01	2.744628489017486572e-01	-2.464548945426940918e-01	-2.775523960590362549e-01	2.998457551002502441e-01	1.400262862443923950e-01	1.388378888368606567e-01	-2.112673670053482056e-01	1.705669164657592773e-01	1.830398477613925934e-02	2.487528175115585327e-01	5.517095327377319336e-02	-5.029903352260589600e-02	-1.604484170675277710e-01	1.113248690962791443e-01	-1.899779886007308960e-01	6.613557785749435425e-02	1.651772260665893555e-01	-2.495325170457363129e-02	-2.005927264690399170e-01	-6.350445747375488281e-01	-2.160958349704742432e-01	-4.618637859821319580e-01	-2.882911860942840576e-01	3.181392550468444824e-01	9.897695481777191162e-02	-1.736727356910705566e-01	5.240982398390769958e-02	-5.373201519250869751e-02	4.502207040786743164e-02	5.994195863604545593e-02	-1.580173149704933167e-02	-1.353997439146041870e-01	-1.533987820148468018e-01	-3.219935894012451172e-01	-1.274483948945999146e-01	-2.096519172191619873e-01	-2.667830884456634521e-01	-1.224639266729354858e-02	-1.007877513766288757e-01	-9.531215578317642212e-02	2.865631580352783203e-01	5.371875315904617310e-02	6.863818317651748657e-02	1.065568774938583374e-01	-1.367301344871520996e-01	-2.692788243293762207e-01	-4.650308191776275635e-01	2.066906690597534180e-01	1.865939348936080933e-01	3.495905697345733643e-01	1.740770339965820312e-01	1.638900637626647949e-01	-4.369765892624855042e-02	-2.665079534053802490e-01	4.540526270866394043e-01	-9.953576326370239258e-02	-4.016605019569396973e-01	3.633522391319274902e-01	2.942439317703247070e-01	5.159730836749076843e-02	8.085082471370697021e-02	-2.542152255773544312e-02	-1.097004711627960205e-01	-2.106303349137306213e-02	-3.214955329895019531e-01	-2.920038811862468719e-02	2.268191874027252197e-01	1.660053133964538574e-01	-9.054664522409439087e-02	3.154127299785614014e-02	1.020047888159751892e-01	6.540841422975063324e-03	-1.384197324514389038e-01	3.222315013408660889e-01	8.709118515253067017e-02	-4.338417574763298035e-02	4.183222651481628418e-01	-5.791347846388816833e-02	-6.156892776489257812e-01	2.337405979633331299e-01	1.283550858497619629e-01	-5.962257385253906250e-01	3.318887352943420410e-01	-2.539297044277191162e-01	5.315000414848327637e-01	-2.173568457365036011e-01	-1.184209808707237244e-01	1.195733621716499329e-01	2.984955906867980957e-01	4.344407841563224792e-02	-8.310027122497558594e-01	-2.573570981621742249e-02
